customer_id,total_orders,total_sales,total_quantity,last_order_date,avg_order_value,recency_days,first_name,last_name,phone,email,street,city,state,zip_code,cluster
359,1,1990.1628,4,2016-04-09,1990.1628,972.0,Angie,Powers,,angie.powers@aol.com,6 Rockland Dr.,Pomona,CA,91768,2
360,1,6448.2907,5,,6448.2907,9999.0,Van,Peters,(281) 658-7772,van.peters@yahoo.com,45 Fifth Dr.,Houston,TX,77016,1
361,1,5154.146699999999,6,,5154.146699999999,9999.0,Virgina,Berg,,virgina.berg@yahoo.com,804 South Purple Finch Drive,Valley Stream,NY,11580,1
362,1,3997.9747,3,,3997.9747,9999.0,Olevia,Noel,,olevia.noel@yahoo.com,39 N. Rosewood Dr.,Kingston,NY,12401,1
363,1,242.991,1,2016-10-05,242.991,793.0,Kaci,Gallegos,,kaci.gallegos@gmail.com,8573 Halifax St.,Ballston Spa,NY,12020,2
364,1,5291.965,4,2018-04-03,5291.965,248.0,Bev,Chang,,bev.chang@yahoo.com,104 Rockville St.,Ithaca,NY,14850,2
365,1,1758.5140000000001,5,,1758.5140000000001,9999.0,Rodger,Rojas,,rodger.rojas@yahoo.com,8442 Cooper Ave.,Bayside,NY,11361,1
366,1,6744.773999999999,3,,6744.773999999999,9999.0,Lavonne,Anderson,,lavonne.anderson@aol.com,9420 Wintergreen Court,Floral Park,NY,11001,1
367,1,6602.950500000001,6,,6602.950500000001,9999.0,Blanca,Hooper,,blanca.hooper@msn.com,340 Bald Hill St.,Ozone Park,NY,11417,3
368,1,751.984,2,,751.984,9999.0,Alysha,Powers,,alysha.powers@msn.com,39 West Marshall Ave.,Forest Hills,NY,11375,1
369,1,1536.1215,3,,1536.1215,9999.0,Mary,Singleton,,mary.singleton@hotmail.com,474 Amerige Ave.,Woodside,NY,11377,1
370,1,521.9817,2,,521.9817,9999.0,Jina,Cooper,,jina.cooper@aol.com,8947 W. Lexington Rd.,Howard Beach,NY,11414,1
371,1,1619.991,1,2016-02-04,1619.991,1037.0,Loni,Duncan,,loni.duncan@gmail.com,80 Saxton Lane,Rosedale,NY,11422,2
372,1,6578.965400000001,4,,6578.965400000001,9999.0,Collene,Roman,,collene.roman@aol.com,30 North Argyle Dr.,Wappingers Falls,NY,12590,1
373,1,949.981,2,2016-12-08,949.981,729.0,Mariette,Trevino,,mariette.trevino@aol.com,4 Border Court,Utica,NY,13501,2
374,1,14735.4152,7,,14735.4152,9999.0,Candelaria,Coffey,,candelaria.coffey@aol.com,45 Newport Lane,Merrick,NY,11566,3
375,1,11391.43,8,,11391.43,9999.0,Yan,Trevino,,yan.trevino@gmail.com,796 Jefferson Rd.,Uniondale,NY,11553,3
376,1,2136.531,3,,2136.531,9999.0,Elanor,Patrick,,elanor.patrick@aol.com,51 Howard Ave.,Victoria,TX,77904,1
377,1,755.972,3,,755.972,9999.0,Klara,Mosley,,klara.mosley@gmail.com,518 Devon Court,Port Chester,NY,10573,1
378,1,464.9907,1,,464.9907,9999.0,Rosalba,O'Neal,,rosalba.o'neal@yahoo.com,7517 Pennsylvania St.,Mount Vernon,NY,10550,1
379,1,6671.6012,2,,6671.6012,9999.0,Mina,Carrillo,,mina.carrillo@aol.com,8659 Trenton Lane,Uniondale,NY,11553,1
380,1,2787.959,7,2017-01-02,2787.959,704.0,Alesia,Horne,,alesia.horne@aol.com,9229 Amherst Lane,Selden,NY,11784,2
381,1,888.2814000000001,3,2016-10-02,888.2814000000001,796.0,Kristen,Alvarez,,kristen.alvarez@aol.com,9778 North River St.,Bronx,NY,10451,2
382,1,861.0117,2,,861.0117,9999.0,Collin,Webster,,collin.webster@aol.com,475 Cottage Rd.,Howard Beach,NY,11414,1
383,1,17305.9384,7,,17305.9384,9999.0,Ashlee,Pena,,ashlee.pena@aol.com,966 Highland St.,Whitestone,NY,11357,3
384,1,8096.4455,6,,8096.4455,9999.0,Aimee,Merritt,,aimee.merritt@yahoo.com,537 East Meadowbrook St.,Flushing,NY,11354,3
385,1,2427.9566999999997,5,,2427.9566999999997,9999.0,Rochelle,Ward,,rochelle.ward@yahoo.com,7855 La Sierra Street,Glendora,CA,91740,1
386,1,4012.6457,6,2017-05-05,4012.6457,581.0,Nelle,Beck,,nelle.beck@aol.com,8998 Wakehurst Drive,Upland,CA,91784,2
387,1,1367.984,2,,1367.984,9999.0,Kaila,Walters,,kaila.walters@msn.com,57 Gates Drive,Elmhurst,NY,11373,1
388,1,418.4907,1,2017-06-09,418.4907,546.0,Aleta,Stone,,aleta.stone@aol.com,8 Elm Dr.,Whitestone,NY,11357,2
389,1,877.9812,2,,877.9812,9999.0,Leif,Short,,leif.short@gmail.com,962 Carpenter Ave.,San Angelo,TX,76901,1
390,1,7439.9814,2,,7439.9814,9999.0,Lorrie,Pollard,,lorrie.pollard@yahoo.com,7834 Shore Ave.,Ronkonkoma,NY,11779,1
391,1,269.991,1,2017-02-03,269.991,672.0,Vernita,Ball,,vernita.ball@gmail.com,126 Arnold Dr.,Los Banos,CA,93635,2
392,1,1681.974,3,,1681.974,9999.0,Cyndi,Bush,,cyndi.bush@gmail.com,18 Smoky Hollow Drive,Elmhurst,NY,11373,1
393,1,2379.973,3,,2379.973,9999.0,Gertrude,Terry,,gertrude.terry@hotmail.com,34 Airport Dr.,Upland,CA,91784,1
394,1,7184.9724,3,2017-03-05,7184.9724,642.0,Virgen,Clemons,,virgen.clemons@gmail.com,354 Cactus Drive,South El Monte,CA,91733,2
395,1,4041.1537,6,,4041.1537,9999.0,Fairy,Robinson,,fairy.robinson@msn.com,8837 Joy Ridge St.,Liverpool,NY,13090,1
396,1,4699.9556999999995,5,,4699.9556999999995,9999.0,Laverna,Hernandez,,laverna.hernandez@hotmail.com,34 South Longfellow St.,Niagara Falls,NY,14304,1
397,1,1378.182,3,,1378.182,9999.0,Jeannie,Wilcox,,jeannie.wilcox@yahoo.com,7744 Miles Dr.,Franklin Square,NY,11010,1
398,1,1139.981,2,2016-06-09,1139.981,911.0,Suellen,Mercado,,suellen.mercado@yahoo.com,3 Taylor Drive,Sunnyside,NY,11104,2
399,1,1331.9733999999999,3,,1331.9733999999999,9999.0,Bart,Hess,,bart.hess@aol.com,799 N. Maiden Street,Kingston,NY,12401,1
400,1,4766.8345,7,,4766.8345,9999.0,Alfredo,Dodson,,alfredo.dodson@hotmail.com,8960 Glenholme Dr.,Depew,NY,14043,1
401,1,256.4905,1,2016-12-10,256.4905,727.0,Shaunda,Barnett,,shaunda.barnett@gmail.com,9366 San Carlos Lane,Longview,TX,75604,2
402,1,2282.965,4,,2282.965,9999.0,Kerrie,Morton,,kerrie.morton@hotmail.com,8772 State St.,Pittsford,NY,14534,1
403,1,10866.9622,4,,10866.9622,9999.0,Elouise,Fry,,elouise.fry@aol.com,49 Bohemia Street,Canyon Country,CA,91387,3
404,1,519.984,2,,519.984,9999.0,Augustus,Steele,,augustus.steele@aol.com,7474 N. Orchard St.,Ballston Spa,NY,12020,1
405,1,1245.973,3,,1245.973,9999.0,Greta,Page,,greta.page@hotmail.com,8316 Augusta Drive,Commack,NY,11725,1
406,1,1139.981,2,2017-12-04,1139.981,368.0,Kerrie,O'Neill,,kerrie.o'neill@gmail.com,69 Wellington Ave.,Shirley,NY,11967,2
407,1,7719.957,5,,7719.957,9999.0,Dannette,Guerrero,,dannette.guerrero@gmail.com,68 Carriage Street,San Pablo,CA,94806,3
408,1,2297.7575,5,,2297.7575,9999.0,Edra,Fitzgerald,,edra.fitzgerald@msn.com,8892 Birchwood St.,Central Islip,NY,11722,1
409,1,728.973,3,,728.973,9999.0,Jerome,Bolton,,jerome.bolton@msn.com,9921 Argyle Street,Carmel,NY,10512,1
410,1,5478.9485,6,,5478.9485,9999.0,Conception,Slater,,conception.slater@gmail.com,5 Sunset Street,Bellmore,NY,11710,1
411,1,9673.8444,6,,9673.8444,9999.0,Octavia,Case,(212) 171-1335,octavia.case@aol.com,40 Charles Road,New York,NY,10002,3
412,1,2963.981,2,,2963.981,9999.0,Dexter,Roberts,,dexter.roberts@gmail.com,84 Thatcher Court,Sunnyside,NY,11104,1
413,1,5225.9475,6,2016-06-06,5225.9475,914.0,Ginette,Edwards,,ginette.edwards@hotmail.com,9262 NW. Center Ave.,Baldwin,NY,11510,2
414,1,1337.0817,2,,1337.0817,9999.0,Romaine,Haley,,romaine.haley@aol.com,737 Edgefield Drive,Ithaca,NY,14850,1
415,1,11349.957400000001,5,2017-06-04,11349.957400000001,551.0,Gwendolyn,Miller,,gwendolyn.miller@msn.com,90 Fordham Ave.,Harlingen,TX,78552,3
416,1,1709.3652,4,2016-01-09,1709.3652,1063.0,Luke,Fuller,(516) 363-2253,luke.fuller@hotmail.com,576 Cleveland Lane,Hempstead,NY,11550,2
417,1,7004.841,7,2017-08-02,7004.841,492.0,Zoraida,Patton,,zoraida.patton@aol.com,95 Grand Dr.,Huntington Station,NY,11746,2
418,1,593.991,1,,593.991,9999.0,Georgeanna,Webster,(805) 885-8830,georgeanna.webster@msn.com,40 Creekside Circle,Oxnard,CA,93035,1
419,1,1613.3946999999998,4,2017-09-07,1613.3946999999998,456.0,Krystin,Marshall,,krystin.marshall@hotmail.com,10 Old Proctor Lane,Poughkeepsie,NY,12601,2
420,1,8204.530200000001,8,,8204.530200000001,9999.0,Vince,Schneider,,vince.schneider@hotmail.com,473 Corona Ave.,Merrick,NY,11566,3
421,1,9838.4455,6,2016-06-10,9838.4455,910.0,Iola,Rasmussen,,iola.rasmussen@yahoo.com,283 N. Manor Station Dr.,Monroe,NY,10950,3
422,1,872.0820000000001,3,2016-04-03,872.0820000000001,978.0,Valery,Saunders,,valery.saunders@msn.com,42 Marlborough St.,Victoria,TX,77904,2
423,1,599.992,1,,599.992,9999.0,Johna,Powers,,johna.powers@hotmail.com,379 Central Ave.,Deer Park,NY,11729,1
424,1,1490.2907,2,2016-09-07,1490.2907,821.0,Charleen,Hurst,,charleen.hurst@yahoo.com,87 Country Avenue,Utica,NY,13501,2
425,1,20509.4254,8,2018-07-01,20509.4254,159.0,Augustina,Joyner,,augustina.joyner@aol.com,7931 Honey Creek Court,Mount Vernon,NY,10550,3
426,1,6023.9545,5,,6023.9545,9999.0,Daisy,Ward,,daisy.ward@msn.com,45 Silver Spear Ave.,Pomona,CA,91768,1
427,1,3149.991,1,,3149.991,9999.0,Latonya,Dixon,,latonya.dixon@hotmail.com,9399 Evergreen Street,Garland,TX,75043,1
428,1,5062.3384,7,,5062.3384,9999.0,Hipolito,Padilla,,hipolito.padilla@hotmail.com,311 E. Rose Avenue,New Rochelle,NY,10801,1
429,1,3194.082,3,,3194.082,9999.0,Emmett,Casey,,emmett.casey@yahoo.com,893 Logan St.,Valley Stream,NY,11580,1
430,1,1847.0647,4,,1847.0647,9999.0,Kandi,Mcneil,,kandi.mcneil@msn.com,402 Border Street,Massapequa Park,NY,11762,1
431,1,1999.3494,6,2017-11-04,1999.3494,398.0,Luciano,Marsh,,luciano.marsh@aol.com,7685 South Willow Drive,Bellmore,NY,11710,2
432,1,3489.9734000000003,3,,3489.9734000000003,9999.0,Julius,Holt,,julius.holt@aol.com,386 Lower River Street,East Meadow,NY,11554,1
433,1,1601.3717,3,,1601.3717,9999.0,Holly,Nieves,,holly.nieves@aol.com,60 Cleveland St.,Longview,TX,75604,1
434,1,3092.9447999999998,6,2016-09-09,3092.9447999999998,819.0,Douglass,Little,,douglass.little@hotmail.com,294 Harvey Drive,Duarte,CA,91010,2
435,1,3439.4575,5,,3439.4575,9999.0,Izola,Hobbs,,izola.hobbs@gmail.com,685 Beacon Dr.,Woodhaven,NY,11421,1
436,1,2200.8641,4,2017-02-07,2200.8641,668.0,Honey,Camacho,,honey.camacho@gmail.com,934 2nd St.,Bayside,NY,11361,2
437,1,3859.928,8,,3859.928,9999.0,Laureen,Barry,,laureen.barry@yahoo.com,909 Ridge St.,Orchard Park,NY,14127,1
438,1,1455.974,3,,1455.974,9999.0,Katharine,Herrera,,katharine.herrera@hotmail.com,395 SE. Branch St.,Queensbury,NY,12804,1
439,1,2789.9907,1,2017-08-01,2789.9907,493.0,Sunshine,Rosario,,sunshine.rosario@aol.com,1 Chestnut Lane,Jamaica,NY,11432,2
440,1,4863.968,4,,4863.968,9999.0,Yevette,Todd,,yevette.todd@aol.com,119 Lakewood Rd.,Ballston Spa,NY,12020,1
441,1,12965.7468,6,2016-07-08,12965.7468,882.0,Dorthea,Walker,,dorthea.walker@aol.com,11 Third St.,Port Washington,NY,11050,3
442,1,242.991,1,2016-05-01,242.991,950.0,Alane,Munoz,(914) 706-7576,alane.munoz@gmail.com,8 Strawberry Dr.,Yonkers,NY,10701,2
443,1,4685.0969,6,2018-04-01,4685.0969,250.0,Ayana,Keith,(805) 230-2101,ayana.keith@hotmail.com,182 Thorne Road,Oxnard,CA,93035,2
444,1,8945.75,6,,8945.75,9999.0,Caridad,Compton,,caridad.compton@aol.com,9575 SW. Kingston Court,San Lorenzo,CA,94580,3
445,1,1599.984,2,,1599.984,9999.0,Earline,Ballard,,earline.ballard@hotmail.com,939 Lyme Road,Mount Vernon,NY,10550,1
446,1,377.982,2,,377.982,9999.0,Nathanael,Bradley,,nathanael.bradley@aol.com,58 Third St.,Amsterdam,NY,12010,1
447,1,5080.6230000000005,6,,5080.6230000000005,9999.0,Chasidy,Tran,,chasidy.tran@msn.com,9286 Anderson Street,Vista,CA,92083,1
448,1,513.3507,1,2017-11-03,513.3507,399.0,Janella,Bright,(507) 616-2958,janella.bright@aol.com,7317 Tower Dr.,Rochester,NY,14606,2
449,1,1894.541,2,2016-02-10,1894.541,1031.0,Josie,Schultz,,josie.schultz@hotmail.com,225 Mammoth Street,Canyon Country,CA,91387,2
450,1,4030.0561000000002,7,2016-09-01,4030.0561000000002,827.0,Ellsworth,Michael,,ellsworth.michael@yahoo.com,9982 White St.,Carmel,NY,10512,2
451,1,359.2,1,,359.2,9999.0,Jennette,Wooten,,jennette.wooten@msn.com,8221 Bow Ridge Lane,Rowlett,TX,75088,1
452,1,377.982,2,,377.982,9999.0,Cassandra,Nichols,,cassandra.nichols@yahoo.com,4 Glenwood Circle,Hicksville,NY,11801,1
453,1,7823.9439999999995,7,,7823.9439999999995,9999.0,Courtney,Wyatt,,courtney.wyatt@gmail.com,369 Arrowhead St.,Garden City,NY,11530,3
454,1,464.9907,1,,464.9907,9999.0,Terese,Palmer,,terese.palmer@hotmail.com,8 Sugar Drive,Bay Shore,NY,11706,1
455,1,719.984,2,,719.984,9999.0,Sherita,Cherry,,sherita.cherry@gmail.com,9636 Old Cedarwood Street,Liverpool,NY,13090,1
456,1,1690.6635,4,2017-12-08,1690.6635,364.0,Serina,Hensley,,serina.hensley@yahoo.com,53 Proctor Drive,Jamaica,NY,11432,2
457,1,377.982,2,,377.982,9999.0,Jeni,Farley,,jeni.farley@aol.com,4 Mill Lane,Richmond Hill,NY,11418,1
458,1,1304.975,3,,1304.975,9999.0,Everett,Vega,,everett.vega@yahoo.com,7859 James Ave.,Holbrook,NY,11741,1
459,1,4877.406,6,,4877.406,9999.0,Latosha,Dalton,(661) 529-4501,latosha.dalton@yahoo.com,59 E. Wintergreen Ave.,Bakersfield,CA,93306,1
460,1,5440.3624,4,2017-10-08,5440.3624,425.0,Romelia,Myers,,romelia.myers@msn.com,8630 Brook St.,Garden City,NY,11530,2
461,1,5768.214400000001,5,,5768.214400000001,9999.0,Effie,Jenkins,(631) 477-1277,effie.jenkins@msn.com,75 South Glen Eagles Court,Brentwood,NY,11717,1
462,1,11463.958,5,2017-06-11,11463.958,544.0,Efren,Oliver,,efren.oliver@gmail.com,9343 1st Rd.,Nanuet,NY,10954,3
463,1,10266.9542,5,,10266.9542,9999.0,Jerlene,Rios,,jerlene.rios@yahoo.com,32 Griffin St.,Plainview,NY,11803,3
464,1,18853.3544,7,,18853.3544,9999.0,Bess,Mcbride,,bess.mcbride@yahoo.com,9832 Winchester St.,Garden City,NY,11530,3
465,1,1382.972,3,2016-06-10,1382.972,910.0,Birdie,Kramer,(248) 725-2174,birdie.kramer@hotmail.com,311 Newcastle Dr.,Troy,NY,12180,2
466,1,2113.584,2,,2113.584,9999.0,Collen,Hayes,,collen.hayes@yahoo.com,117 Eagle St.,Smithtown,NY,11787,1
467,1,2357.9642,4,,2357.9642,9999.0,Clare,Neal,,clare.neal@msn.com,8922 Shady Ave.,Mahopac,NY,10541,1
468,1,962.973,3,,962.973,9999.0,Jeanett,Herman,,jeanett.herman@hotmail.com,839 East Arch Street,Lindenhurst,NY,11757,1
469,1,3511.7383999999997,7,2016-08-03,3511.7383999999997,856.0,Micki,Rutledge,,micki.rutledge@aol.com,9868 Marvon Street,Richmond Hill,NY,11418,2
470,1,3270.2309999999998,5,2016-09-11,3270.2309999999998,817.0,Loise,Walker,,loise.walker@aol.com,201 Glen Eagles St.,Shirley,NY,11967,2
471,1,569.9905,1,2016-10-03,569.9905,795.0,Burma,Summers,,burma.summers@yahoo.com,890 East Elmwood Street,Freeport,NY,11520,2
472,1,7350.4645,4,2017-05-06,7350.4645,580.0,Myron,Ruiz,,myron.ruiz@gmail.com,45 Shadow Brook Lane,Amityville,NY,11701,2
473,1,11596.4289,8,,11596.4289,9999.0,Lashawna,Richardson,,lashawna.richardson@hotmail.com,9920 Purple Finch St.,Baldwin,NY,11510,3
474,1,3644.045,4,2018-04-03,3644.045,248.0,Lavern,Orr,,lavern.orr@hotmail.com,913 N. Young Street,Webster,NY,14580,2
475,1,1139.981,2,,1139.981,9999.0,Alec,Peck,,alec.peck@hotmail.com,4 W. Belmont St.,Victoria,TX,77904,1
476,1,1394.9814,2,,1394.9814,9999.0,Christopher,Richardson,,christopher.richardson@gmail.com,7846 Windfall Dr.,Santa Cruz,CA,95060,1
477,1,1044.981,2,,1044.981,9999.0,Arminda,Weber,,arminda.weber@yahoo.com,6 Hill Field St.,Bellmore,NY,11710,1
478,1,4700.0627,4,,4700.0627,9999.0,Emmett,Hahn,,emmett.hahn@hotmail.com,7727 6th St.,Freeport,NY,11520,1
479,1,8109.950500000001,6,,8109.950500000001,9999.0,Gertha,Mejia,,gertha.mejia@yahoo.com,518 Orchard St.,Flushing,NY,11354,3
480,1,3074.2065000000002,7,,3074.2065000000002,9999.0,Garland,Weaver,,garland.weaver@gmail.com,7161 Goldfield Court,Amsterdam,NY,12010,1
481,1,6947.9474,6,2016-04-10,6947.9474,971.0,Jayson,Rutledge,,jayson.rutledge@yahoo.com,8672 Coffee St.,Lake Jackson,TX,77566,2
482,1,279.992,1,2017-01-11,279.992,695.0,Narcisa,Knapp,,narcisa.knapp@aol.com,435 Dogwood Dr.,Amarillo,TX,79106,2
483,1,1519.2,1,2018-11-03,1519.2,34.0,Gayla,Sims,,gayla.sims@gmail.com,98 Hall Street,Lindenhurst,NY,11757,2
484,1,6332.9424,4,,6332.9424,9999.0,Chelsey,Boyd,,chelsey.boyd@yahoo.com,9569 Birchpond Ave.,Euless,TX,76039,1
485,1,1635.5468,6,2017-11-07,1635.5468,395.0,Catherine,Miles,,catherine.miles@msn.com,7189 Elm Dr.,East Elmhurst,NY,11369,2
486,1,5834.1357,6,,5834.1357,9999.0,Valeri,Marshall,,valeri.marshall@hotmail.com,494 East Brewery Dr.,East Meadow,NY,11554,1
487,1,1450.023,4,2016-06-12,1450.023,908.0,Grace,Madden,,grace.madden@gmail.com,606 East Rocky River St.,San Pablo,CA,94806,2
488,1,6259.265,4,2018-07-02,6259.265,158.0,Joaquin,Hawkins,(657) 557-1746,joaquin.hawkins@aol.com,3 Oklahoma Lane,Anaheim,CA,92806,2
489,1,2853.9629999999997,4,,2853.9629999999997,9999.0,Kirstie,Vazquez,,kirstie.vazquez@gmail.com,8006 Rockland Ave.,Saratoga Springs,NY,12866,1
490,1,6804.9580000000005,5,,6804.9580000000005,9999.0,Yu,Mcdonald,,yu.mcdonald@aol.com,784 Pheasant Rd.,Ossining,NY,10562,1
491,1,6971.5536999999995,5,2018-11-02,6971.5536999999995,35.0,Celestine,Jacobs,,celestine.jacobs@gmail.com,87 Hanover Rd.,Massapequa,NY,11758,2
492,1,9927.5559,7,,9927.5559,9999.0,Justa,Thompson,,justa.thompson@aol.com,43 Manor Ave.,Corona,NY,11368,3
493,1,576.7917,2,,576.7917,9999.0,Lise,Alvarado,,lise.alvarado@gmail.com,9816 Newcastle Dr.,Hamburg,NY,14075,1
494,1,1494.9554,5,,1494.9554,9999.0,Pearl,Fox,,pearl.fox@yahoo.com,9415 Honey Creek Dr.,Uniondale,NY,11553,1
495,1,2446.941,7,,2446.941,9999.0,Travis,Goodman,,travis.goodman@yahoo.com,65 Rockcrest Dr.,Los Banos,CA,93635,1
496,1,8056.768,4,,8056.768,9999.0,Shu,Mays,,shu.mays@gmail.com,996 St Margarets Lane,Astoria,NY,11102,3
497,1,2958.3021,3,,2958.3021,9999.0,Ezra,Fowler,,ezra.fowler@hotmail.com,16 Pearl St.,Nanuet,NY,10954,1
498,1,3238.9624,4,,3238.9624,9999.0,Edda,Young,,edda.young@gmail.com,50 S. Airport Street,North Tonawanda,NY,14120,1
499,1,9704.9449,6,,9704.9449,9999.0,Lidia,Ashley,,lidia.ashley@hotmail.com,8436 Meadow St.,Baldwinsville,NY,13027,3
500,1,6196.6444,6,,6196.6444,9999.0,Moira,Lester,,moira.lester@msn.com,496 Greystone Court,Jackson Heights,NY,11372,1
501,1,712.4905,1,,712.4905,9999.0,Tony,Hicks,(657) 260-6783,tony.hicks@gmail.com,226 Carriage Street,Anaheim,CA,92806,1
502,1,2312.4447,6,,2312.4447,9999.0,Malinda,Baxter,,malinda.baxter@yahoo.com,7698 Briarwood Ave.,Whitestone,NY,11357,1
503,1,13242.962,4,,13242.962,9999.0,Marlo,Jefferson,,marlo.jefferson@gmail.com,39 Trenton Rd.,Niagara Falls,NY,14304,3
504,1,1200.542,4,2016-05-02,1200.542,949.0,Tiana,Henderson,,tiana.henderson@aol.com,62 Orange St.,Franklin Square,NY,11010,2
505,1,6813.7535,5,,6813.7535,9999.0,Wilda,Petersen,,wilda.petersen@aol.com,899 Helen St.,Jamaica,NY,11432,1
506,1,8359.216,6,,8359.216,9999.0,Irving,Pitts,,irving.pitts@msn.com,346 College Court,Torrance,CA,90505,3
507,1,3022.8714999999997,3,2017-11-05,3022.8714999999997,397.0,Sheree,Pena,,sheree.pena@yahoo.com,822 Virginia Court,Staten Island,NY,10301,2
508,1,697.4907,1,,697.4907,9999.0,Vance,Taylor,(717) 218-5607,vance.taylor@msn.com,8279 Military Dr.,Lancaster,NY,14086,1
509,1,11787.553300000001,5,,11787.553300000001,9999.0,Terra,Pickett,,terra.pickett@aol.com,7822 Depot Avenue,Amsterdam,NY,12010,3
510,1,2346.6624,4,2016-03-06,2346.6624,1006.0,Faustino,Delacruz,,faustino.delacruz@msn.com,88 West Greenview Street,South Richmond Hill,NY,11419,2
511,1,1277.966,4,,1277.966,9999.0,Julienne,Moody,(682) 841-4643,julienne.moody@hotmail.com,35 South Oxford Rd.,Fort Worth,TX,76110,1
512,1,3509.973,3,2017-03-01,3509.973,646.0,Hee,Greer,,hee.greer@hotmail.com,41 North Garfield Ave.,Selden,NY,11784,2
513,1,458.983,2,2016-05-10,458.983,941.0,Whitney,Cash,,whitney.cash@gmail.com,8 Surrey Street,Hamburg,NY,14075,2
514,1,242.991,1,2016-07-05,242.991,885.0,Clarita,Curry,,clarita.curry@hotmail.com,661 Tanglewood Street,Hollis,NY,11423,2
515,1,3766.6347,5,,3766.6347,9999.0,Reita,Dickson,,reita.dickson@hotmail.com,7506 Mechanic Dr.,Scarsdale,NY,10583,1
516,1,1499.966,4,,1499.966,9999.0,Rosa,Kinney,,rosa.kinney@yahoo.com,330 Highland Drive,Brooklyn,NY,11201,1
517,1,9044.927,6,,9044.927,9999.0,Buford,Gilbert,,buford.gilbert@yahoo.com,9 East Ketch Harbour Street,Bellmore,NY,11710,3
518,1,3039.981,2,,3039.981,9999.0,Homer,Powers,,homer.powers@msn.com,8207 East El Dorado Ave.,Palos Verdes Peninsula,CA,90274,1
519,1,2747.2394999999997,7,,2747.2394999999997,9999.0,Rudolf,Gilliam,,rudolf.gilliam@aol.com,17 Marlborough Circle,Palos Verdes Peninsula,CA,90274,1
520,1,2754.9905,1,,2754.9905,9999.0,Andreas,Herman,,andreas.herman@msn.com,456 Rock Creek Street,Mount Vernon,NY,10550,1
521,1,3998.362,6,,3998.362,9999.0,Max,Charles,,max.charles@gmail.com,695 St Paul Street,Glen Cove,NY,11542,1
522,1,1196.9665,4,,1196.9665,9999.0,Tammera,Fischer,(510) 534-8845,tammera.fischer@hotmail.com,405 Olive St.,Oakland,CA,94603,1
523,1,1519.981,2,2016-02-01,1519.981,1040.0,Joshua,Robertson,,joshua.robertson@gmail.com,81 Campfire Court,Patchogue,NY,11772,2
524,1,5017.8551,5,2017-01-04,5017.8551,702.0,Larraine,Horn,,larraine.horn@msn.com,368 South Summerhouse Dr.,Utica,NY,13501,2
525,1,18114.9309,8,,18114.9309,9999.0,Andreas,Mayer,,andreas.mayer@hotmail.com,8577 Galvin Circle,New Rochelle,NY,10801,3
526,1,4422.94,8,2016-09-02,4422.94,826.0,Lazaro,Moran,,lazaro.moran@gmail.com,83 E. Buttonwood Street,Sugar Land,TX,77478,2
527,1,4279.5725,5,,4279.5725,9999.0,Afton,Juarez,,afton.juarez@gmail.com,8330 Riverview Drive,Coram,NY,11727,1
528,1,845.982,2,,845.982,9999.0,Angele,Schroeder,(845) 804-6312,angele.schroeder@yahoo.com,33 S. Shadow Brook Street,New City,NY,10956,1
529,1,7568.0544,7,,7568.0544,9999.0,Ellena,Clements,,ellena.clements@aol.com,7918 Mulberry Street,Santa Monica,CA,90403,3
530,1,5382.0464,6,2017-02-02,5382.0464,673.0,Selene,Austin,,selene.austin@msn.com,9042 Linda Circle,Duarte,CA,91010,2
531,1,15087.2644,6,2017-06-03,15087.2644,552.0,Kimberely,Bowen,(248) 199-2582,kimberely.bowen@hotmail.com,88 Belmont Street,Troy,NY,12180,3
532,1,527.984,2,2017-03-01,527.984,646.0,Mia,Delgado,,mia.delgado@yahoo.com,850 Wakehurst Drive,Coachella,CA,92236,2
533,1,3346.0319,3,,3346.0319,9999.0,Garret,Clay,(361) 687-9477,garret.clay@yahoo.com,9516 College Drive,Corpus Christi,TX,78418,1
534,1,16846.953999999998,5,2017-05-10,16846.953999999998,576.0,Alejandro,Haney,,alejandro.haney@msn.com,3 Griffin Street,Wantagh,NY,11793,3
535,1,1759.976,3,2016-04-02,1759.976,979.0,Inge,Olsen,(562) 719-5041,inge.olsen@msn.com,295 Iroquois Rd.,Long Beach,NY,11561,2
536,1,8376.9244,8,,8376.9244,9999.0,Christiane,Bradford,,christiane.bradford@gmail.com,9043 Woodland Ave.,Orchard Park,NY,14127,3
537,1,4318.0054,8,,4318.0054,9999.0,Carter,Bentley,,carter.bentley@yahoo.com,145 North Bridle Ave.,Carmel,NY,10512,1
538,1,7042.6723999999995,7,2016-08-12,7042.6723999999995,847.0,Sherie,Ayala,,sherie.ayala@msn.com,5 Beech Ave.,South El Monte,CA,91733,2
539,1,269.991,1,2017-06-08,269.991,547.0,Jamika,Acevedo,,jamika.acevedo@yahoo.com,8027 NW. Poplar St.,Ozone Park,NY,11417,2
540,1,7251.9655,4,2016-11-06,7251.9655,761.0,Shery,Randolph,,shery.randolph@hotmail.com,602 Laurel Street,Ontario,CA,91762,2
541,1,11406.4285,8,,11406.4285,9999.0,Lanita,Burton,,lanita.burton@msn.com,8980 Aspen Avenue,Coachella,CA,92236,3
542,1,2501.764,4,,2501.764,9999.0,Timothy,Byers,,timothy.byers@msn.com,8645 Devonshire Lane,Ronkonkoma,NY,11779,1
